date,continent,location,total_cases,new_cases,total_deaths,new_deaths,total_tests,new_tests,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,hosp_patients,icu_patients,reproduction_rate,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence
2021-01-06,Asia,India,13702422,6785,161384,3668,34311156,66063,0.28214212872171,377.179627178063,91315070,0,0,80272,16921,0.627564101652164,24.8977804349356,1392000000,658.24301107217,38.5447130295493,16.9696921836552,8.87444661871079,30066.6275463028,28.0128374807602,466.061729002224,4.94535539124054
2021-01-07,Asia,India,14013840,7678,165051,1834,37882693,46698,0.300363223571114,408.224021038286,2493033,0,0,11443,2696,1.18482870458824,15.6953080957844,1392000000,462.322764597035,28.2477934168531,23.5123783549697,15.0820642583982,16712.4079450615,18.0280632694523,150.517355528097,18.4217369374833
2021-01-08,Asia,India,14169550,16,166885,1834,79883788,8573,0.338107991259703,65.1113079790693,4609091,0,0,56108,19309,1.73644164965971,93.277520765037,1392000000,481.018473917379,38.1709475550771,14.8382357555019,3.30407800731731,47236.2259006419,31.9267680971228,611.95274715952,3.7464175142418
2021-01-09,Asia,India,14325259,5929,168719,1834,1236340,17408,0.221035143267285,154.951113668634,18120326,0,0,48637,16173,1.13145754532129,26.8512995138457,1392000000,938.462641194194,48.7969909412507,11.7705380930535,5.83093101409342,64518.8468049171,26.3272787120988,781.686470416281,18.0675464945385
2021-01-14,Asia,India,14480968,1289,170553,1834,53935667,81008,0.436268861115563,187.330649756317,9151325,0,0,18564,11180,1.03362980019298,41.7481599887084,1392000000,161.722412695925,37.2293909208691,20.8742450074534,3.95781533573457,31639.2898416371,31.9828825300718,437.578697904327,10.031886462169
2021-01-21,Asia,India,14636678,9793,170553,0,76172739,26875,0.871580725254483,290.322900179975,31360634,827254,1067773,34031,1375,0.540987230777762,78.9933296779076,1392000000,28.233808234051,22.0662405562469,23.8340626941267,4.58385501194348,53711.6864944735,12.9413365608148,244.439360873255,4.56099952914623
2021-01-22,Asia,India,14636678,7962,170553,0,16624683,33550,0.105312559089809,303.96002923244,84965501,1667333,2149325,53842,17448,2.14635148495643,71.7908453925771,1392000000,385.490695143828,30.5468725283258,7.10792811584804,4.6144626846679,62534.6425983311,28.1923058662527,456.120182159411,15.5422244615233
2021-02-02,Asia,India,14636678,3759,170553,0,93186594,20672,0.705020034868812,11.6611657813375,23882152,2520437,3244832,72352,15620,2.14931540740061,0.673625034980374,1393000000,102.693672261306,32.2549024756407,5.32114276460049,8.85052584380482,31390.1564814121,27.7910241059883,329.558571249263,7.96031580641704
2021-02-04,Asia,India,14636678,9643,170553,0,9324634,16312,0.458246841934292,88.9179679136104,54367111,3386767,4354474,68120,19481,0.566681061052567,78.3250340388406,1393000000,727.028746053404,37.4443088198659,11.2584195967723,8.53767401298041,54170.6760632263,30.0507433479416,531.28928545762,6.36033485626268
2021-02-08,Asia,India,14636678,9103,170553,0,5644473,20239,0.584521515438193,111.713658374835,95967316,4266528,5478434,24787,5935,2.36195469188584,75.9086050212624,1393000000,877.314331284153,23.9705927557179,23.4974268330774,16.0292163739286,38290.0421576212,9.20109972150687,162.577599270241,6.98964548800855
2021-02-24,Asia,India,14636678,5621,170553,0,95547950,66567,0.614757388740649,402.610604856753,23375109,5159928,6616896,45281,14298,2.43710981817039,82.0399838638519,1393000000,40.6826541414265,39.997492380012,12.7736643057028,15.3957349426522,39534.9866551248,26.6744094356333,593.16016940158,4.87220834084955
2021-02-24,Asia,India,14636678,5450,170553,0,77597456,17610,0.860525226072037,437.385681251668,86455466,6067179,7770048,7444,12010,0.905824688307065,62.6286534504272,1393000000,152.505129093301,25.6974755891498,6.64137690235197,11.4781014106345,49039.7364258917,40.285735527411,488.724541137346,3.99822634175847
2021-02-25,Asia,India,14636678,6221,170553,0,9213230,4257,0.341602260933034,62.3357275841009,81520737,6988496,8938079,96271,17980,1.30971906682228,39.3968045981143,1393000000,579.742720397288,48.7323312807818,14.0177923018973,6.39782471506527,38327.7217466563,25.038416644692,590.430946191904,14.7384733172493
2021-03-11,Asia,India,14636678,1390,170553,0,74847590,83796,0.142463148087109,117.569154009885,85719139,7924097,10121182,10142,16195,1.44601245549395,15.3987091101756,1394000000,274.710409911609,22.7098102335103,12.6013710362487,5.63711200768266,66744.0838356247,3.62622237619911,401.362577477072,5.05134442279543
2021-03-14,Asia,India,14636678,5141,170553,0,89477652,33948,0.821329450350244,310.473043687878,5441619,8874203,11319550,79738,6815,0.965417616354938,95.9134308945273,1394000000,961.953578834189,33.6923612000801,23.9797762859939,12.2051064838623,57311.1415319764,47.4331339542991,270.123487569271,3.60145576106797
2021-03-17,Asia,India,14636678,6474,170553,0,44637414,37305,0.178234423269322,233.057262469738,88876138,9839039,12533380,18650,8065,1.15943237192691,1.47352807435279,1394000000,79.3551040192946,48.7887579814743,9.40759628732474,16.8726162618364,64307.3618565245,10.1464079933762,615.595803883668,16.5986272184171
2021-03-25,Asia,India,14636678,985,170553,0,69289986,45538,0.246848905298251,93.938269470573,25799018,10818833,13762873,18501,18556,1.10453328273484,24.8344827030136,1394000000,749.499476936701,48.5734537473003,19.2531497480282,16.5494757545607,51810.7223802932,22.0740701499279,450.635786544753,12.1220678673521
2021-03-26,Asia,India,14636678,7108,170553,0,26440695,40002,0.424155609119017,378.516027230517,35703524,11813818,15008230,66245,475,1.67548297589058,82.462277475634,1394000000,100.169965042975,34.6233302296808,22.0228263848181,7.35249660123642,28606.0549873388,38.2882517125747,416.08211935236,15.8914308912204
2021-03-28,Asia,India,14636678,7972,170553,0,33958984,15624,0.761541548076109,475.886642204816,36179628,12824228,16269656,35166,18445,2.26581626364906,66.6939461959132,1394000000,227.744002959656,24.1503263405902,6.62453317199566,8.57654372603316,1883.63481393621,3.66449057935013,235.00380832317,19.5263511184744
2021-03-29,Asia,India,14636678,7657,170553,0,96544272,4112,0.128742562133177,374.417642948359,72002782,13850303,17547358,86730,9251,2.03799922359392,12.1403850225688,1394000000,274.200950988128,24.3781487804951,23.9936685460891,14.2251831996886,18062.5142186451,0.137024638639599,705.159977936351,6.96207154807175
2021-03-30,Asia,India,14636678,9667,170553,0,29865521,42637,0.755873359337465,145.160301966783,36402991,14892287,18841546,188,18672,0.644776604282473,77.1825055930466,1394000000,114.379752103798,46.3286961069755,17.8082392882947,10.4942441457048,51732.8857048377,26.2822431900784,228.662622513497,7.95212285367906
2021-03-30,Asia,India,14636678,6414,170553,0,88914631,35178,0.31525625737483,255.128910600045,54502394,15950424,20152434,74630,12809,1.70572526019289,64.4627679943785,1394000000,105.95585111535,28.9691146301505,17.3006955093733,14.3436438317533,4936.01403672113,26.1164919086094,529.372400658947,18.2378811223775
2021-04-09,Asia,India,14636678,5647,170553,0,8537341,42311,0.6369576180208,182.608477566993,21189622,17024967,21480235,37909,19946,0.579806541222577,12.7961752002355,1395000000,527.607862770287,31.226269825859,21.5953916616757,18.2732420514758,41337.0923184205,20.7237927449062,114.308488882247,18.9617177140173
2021-04-17,Asia,India,17439446,7605,205397,34844,13596880,38187,0.468538045215689,438.374931565815,29505636,18116168,22825170,71095,16953,0.61196820365468,95.2516338706081,1395000000,232.467932053184,23.2236903840991,14.1033317228066,3.50111926101644,14521.314711564,22.5287347249853,396.797691620902,14.629963832573
2021-04-23,Asia,India,17595155,5454,207231,1834,1137263,62398,0.655565900956973,77.405620298413,87694054,19224288,24187458,6470,6557,0.601287720551448,5.58088445732406,1395000000,193.166773860854,48.3795690150376,23.2504817077045,6.06841611764534,69500.8519989809,21.694075709084,265.942049545231,2.31414635372424
2021-04-26,Asia,India,17750865,2181,209065,1834,6020676,4383,0.609865547901096,193.908271305466,33204250,20349587,25567324,47361,5745,0.938043194619335,17.7493878409596,1395000000,486.899156060023,28.0678707802342,24.2403195397359,3.69768409551013,12208.1495542078,44.6459503582519,614.327060393836,9.52105347134743
2021-04-28,Asia,India,18062283,680,212733,0,39994951,88287,0.565211819957238,228.174120535124,2706501,21492332,26964994,81516,12464,1.56230924486015,16.5395157974287,1395000000,677.930852226421,46.5192289613555,9.9292952913837,11.9735416487392,32369.2146358466,8.88280023516722,270.689412652895,19.1379844437826
2021-04-28,Asia,India,18062283,8923,212733,3668,2837934,35950,0.681675648359074,55.8639136780312,15060013,22652794,28380699,15,11946,2.17361661976475,53.1749181035847,1395000000,290.417212320422,38.7223786384948,16.8114257382079,19.3520847492604,10203.5477856786,22.60127211994,636.288104268854,2.98732832213521
2021-05-04,Asia,India,18217993,6028,214567,1834,83109210,19547,0.570349428008761,90.6565407423311,26229613,23831247,29814670,37185,4608,2.19368311620087,45.9417168352607,1396000000,707.250514205799,36.5219643701585,8.12815251927699,7.78365511981591,24492.1442468862,31.1579024577666,681.765422972882,1.78205694148359
2021-05-06,Asia,India,18373702,204,216401,1834,25424295,17215,0.140833689150384,81.7279291669542,33136196,25027971,31267144,34961,3963,2.18695066328227,77.3869122899678,1396000000,463.435462062654,28.8773361995186,12.0415321321461,8.51497399540465,10966.7109347897,14.7817728669421,680.826608351725,4.21411890001186
2021-05-07,Asia,India,18529411,4986,218235,1834,44344097,42723,0.634550140861627,251.909685164273,65613568,26243248,32738360,16486,11420,0.522138256137236,49.0201780837548,1396000000,163.138275142567,33.7151149787055,13.5658564160488,15.7745422784977,45759.8576365246,6.86611295491968,451.722752981164,11.77554691885
2021-05-07,Asia,India,18685121,3176,220069,1834,89225968,80730,0.0080582888955351,163.423348565358,62686128,27477366,34228558,51944,8461,2.25851507832345,5.65075868584906,1396000000,92.7627492656471,21.8442448111991,5.37379282436471,18.4291030780864,43990.0223479403,8.2616107834053,455.370535741148,10.0222685004656
2021-05-10,Asia,India,18840830,8933,221903,1834,785514,94088,0.614115154462448,281.140782062696,19963714,28730617,35737985,28724,19911,0.763345059345475,34.3929336438353,1396000000,157.291938167083,37.0987133965127,19.9536582410236,6.32570402795768,27548.968314435,44.3279737382734,403.913904394503,1.75160502414242
2021-05-12,Asia,India,18996539,5445,223737,1834,34100933,4870,0.201938161941866,38.1068423900994,65831952,30003298,37266888,85726,19854,2.00314153390796,64.1161644614262,1396000000,521.711867233941,40.8358019678197,15.1802858289414,14.7013181532755,3450.12344064868,27.9222004606659,412.409774223768,9.97366836251777
2021-05-20,Asia,India,19152249,4426,225570,1833,33943120,98315,0.762833425302534,352.456464122072,11195784,31295710,38815518,18467,4017,2.10438413523374,55.948006464624,1396000000,453.265873482994,31.4055746861029,20.0286403822977,12.5112663796507,56839.4332045577,34.7785317704506,562.175172190562,1.2644309822172
2021-05-28,Asia,India,19307958,8531,227404,1834,96229954,34169,0.277538986143969,315.788920260525,11733949,32608159,40384130,71215,5749,2.39209979253776,96.5201293377706,1396000000,545.88376163295,20.3006235017062,12.4018442248534,11.4125011758369,28427.5950031446,27.0338118610444,240.334089701053,2.67044450125609
2021-05-30,Asia,India,19619377,7938,231072,0,7124801,92944,0.212414732523215,54.9896178827086,3463357,33940956,41972983,91477,5775,1.85651376487127,94.7475936659302,1396000000,852.962303064435,42.7700971181057,6.46532738044325,12.1011757909916,69204.2953180081,25.167564093147,638.502082827351,13.0628668740201
2021-05-30,Asia,India,19619377,615,231072,3668,19115315,22940,0.235836051899871,211.411681444961,48367273,35294416,43582336,18302,8067,0.96756922409801,68.3352970465305,1396000000,924.923909636568,32.9601664194881,8.79438352372917,9.27446283825844,43816.3846981825,3.26003936983774,320.562354458744,8.91373054540258
2021-06-04,Asia,India,19775086,787,232906,1834,33309389,6563,0.881288007501636,373.527041044664,68963456,36668860,45212455,49457,1884,1.92786864668695,80.5584576853001,1397000000,66.4242426750641,24.7101218430122,8.51917476115642,19.1180355031913,32955.9137654611,14.5646151363252,367.116004676425,19.492581856396
2021-06-06,Asia,India,19930795,9008,234740,1834,96885786,5539,0.770898404318803,123.217140396828,28186453,38064612,46863607,49953,16651,1.49058346270142,76.3285818844737,1397000000,441.923085362218,27.9929341325065,13.7744503440955,18.3836217518714,13175.5104341334,29.1809587199128,141.093093739608,3.57144766704347
2021-06-20,Asia,India,20086505,882,236574,1834,45810257,49107,0.908463514260394,39.3804665231849,62401583,39482003,48536065,80109,19902,1.12472464554172,64.6881957436934,1397000000,300.77457090638,28.7838126754169,14.8006725912565,19.3615173380566,37767.388709505,29.2367303620629,657.52446487983,15.5298216165212
2021-07-02,Asia,India,20242214,9107,238408,1834,33471507,35575,0.671767960456362,435.600518145845,96525930,40921369,50230102,4302,10620,2.4144783303134,21.3767744869814,1398000000,485.235597932211,21.7753071757841,9.55564769297669,8.85640693780474,4507.42691796731,1.56688882034965,334.294726556443,12.8406306063811
2021-07-04,Asia,India,20397923,128,240242,1834,28904310,58334,0.444172584767811,308.725990972158,48630295,42383051,51945997,97052,14159,0.821005618811205,32.5470043239842,1398000000,755.352191031878,20.0666552998894,5.78194439862569,8.76252089880761,39629.7781235552,11.1032539499569,242.6642895371,12.1656643390867
2021-07-05,Asia,India,20553633,5388,242076,1834,21606842,48398,0.425500448746971,213.813735843694,71630450,43867393,53684033,56902,5164,1.51060590482186,76.6372237013233,1398000000,651.935946508614,34.4679164993863,10.1894805171002,9.6006916550034,49670.5163597841,42.7721304647695,179.333869420495,6.41947770582387
2021-07-07,Asia,India,20709342,4946,243910,1834,40006838,13123,0.293836955621961,399.101066990664,97373795,45374748,55444494,39602,15637,1.69567500025617,71.7221533833759,1398000000,583.581894487604,44.3157735309406,13.9129960264879,18.2654303687271,62504.187615083,20.0149697392946,627.356593639289,6.44811267531017
2021-07-08,Asia,India,20865051,4873,245743,1833,14378180,65158,0.386132449827161,423.529095435847,45746015,46905473,57227671,73849,17267,0.597991392445671,41.9012616518516,1398000000,760.390351936055,23.1804306776741,22.0975683195016,3.00178008356844,28125.2381241572,30.3271304685457,488.75905329441,5.52175954470049
2021-07-12,Asia,India,21020761,5014,247577,1834,48525640,51163,0.920376350321492,398.988289669093,51981825,48459929,59033856,75553,4122,1.1010046010677,45.9376456843873,1398000000,739.189095582169,27.3174576703588,6.85854680031009,14.5068353333638,25609.4230853945,47.50934858012,712.202932421392,4.07289625096855
2021-07-16,Asia,India,21176470,3922,249411,1834,64090735,55685,0.659530319029981,367.202542252493,26292174,50038485,60863347,56228,10781,1.62077130837221,51.191011591042,1398000000,152.254285420112,39.8674062059227,13.5522511398765,6.48520157813451,17995.8499494657,40.8603327025365,735.325413390806,12.2432011979962
2021-07-17,Asia,India,21332179,3504,251245,1834,60472690,88388,0.65195434498417,29.1321567705262,12411148,51641514,62716444,27256,5967,1.68876016872559,38.1529707710748,1398000000,332.09633257874,35.6931051417983,12.5176828108239,10.9565749810056,10381.2076729197,4.09616148836979,682.613795200672,6.67543812841974
2021-07-22,Asia,India,21487889,3439,253079,1834,36510659,75205,0.160853498149286,146.55593956673,19920308,53269396,64593451,41215,9426,1.32514885304484,78.3967926088211,1398000000,56.1653263496102,26.5487157422633,9.56391950249402,5.64184844709451,27626.0527003011,41.2939801428857,211.098567453663,7.36139909788076
2021-07-26,Asia,India,21643598,2179,254913,1834,70496107,79781,0.129380931067541,347.911615511909,95125764,54922516,66494677,30112,19804,1.00917835882073,56.248646649823,1398000000,928.487744701799,45.076849933399,18.140885481454,19.0592837658771,43363.271822,15.7714700590409,510.915462776258,1.6848796644855
2021-07-28,Asia,India,21799307,1637,256747,1834,16279720,62814,0.244204473187949,324.424164347257,94856555,56601265,68420435,82597,18865,1.85090308700327,74.9780743516029,1398000000,362.695757006992,46.6352646218679,16.4174051341327,3.30146992319566,45806.7699851946,30.9981191204324,560.427093617424,10.7157908024854
2021-07-31,Asia,India,21955017,3201,258581,1834,39548697,2335,0.277334206049554,478.003962258101,25611102,58306040,70371041,78812,19751,1.69126778713544,57.6530651888783,1398000000,131.457692653022,25.8197791107814,24.0144861404877,19.3143454763487,66867.7238558712,38.2418093313667,208.485033097491,14.4547569453691
2021-08-02,Asia,India,22110726,9198,260415,1834,41822034,84553,0.828499712144269,114.512539645901,70724962,60037246,72346816,23410,7194,1.53961029452198,18.283222832374,1399000000,87.1787606989883,28.3677123409079,14.1139485222591,16.5887224204146,30034.028236929,10.0727286892057,294.824096199815,15.4357947619333
2021-08-04,Asia,India,22266435,7411,262249,1834,82919140,59577,0.295247054512919,462.671405385057,16235436,61795292,74348084,37825,5313,1.3094424526891,14.7468837544215,1399000000,377.562389000443,23.0828160632521,12.3081468649927,9.29356037821525,8662.00450412838,33.3670712697945,448.533554509722,3.84767391468046
2021-08-05,Asia,India,22422145,7522,264083,1834,88097643,45134,0.507648086017625,299.100947896929,11020321,63580593,76375175,91509,5434,2.1923700456761,6.01177375848382,1399000000,242.146638456534,39.8749778378789,14.3821511500965,16.4978801337414,3742.85429556002,32.6407454867593,282.137446746953,15.5745637189327
2021-08-12,Asia,India,22577854,8543,265916,1833,48846407,3956,0.71647796691395,22.9811485055552,1063892,65393573,78428422,55124,15558,1.83633951961273,4.57270103695899,1399000000,512.459906146517,22.7300271705416,20.979797732587,15.7763311582633,26247.4029026704,35.7009390459506,732.352737497686,9.63695428598685
2021-08-13,Asia,India,22733564,6968,267750,1834,10942880,87084,0.95971968913334,241.618882646507,73851484,67234661,80508161,68292,19305,1.3875195087056,18.1830208699952,1399000000,216.993812948997,48.2780082007605,18.8335868522622,17.6051203802755,38143.8764505949,44.7491775372976,161.7947143803,7.72222916357112
2021-08-16,Asia,India,22889273,4512,269584,1834,64122675,4507,0.876679518708326,122.609789193688,90189804,69104292,82614736,36171,3395,1.64454527057116,92.2145544358021,1399000000,940.598334454133,36.7997872784423,14.172251504473,10.9381645851032,11196.8111529906,17.8433499633651,433.571949946133,6.22366960894761
2021-08-23,Asia,India,23044982,8305,271418,1834,54274279,80171,0.82358982417063,144.468925285858,16862274,71002909,84748492,86979,8017,0.822266906896237,1.22855956508972,1399000000,78.2965284960355,49.2229090623437,10.5141039056649,19.1221369737701,28899.9975249138,28.3817470076855,611.278905742598,8.96111276897837
2021-08-30,Asia,India,23200692,844,273252,1834,5372045,99251,0.447291539872628,347.934840112133,9762006,72930962,86909780,27640,6286,2.01062458652981,99.5777121070927,1399000000,796.71530580376,39.598770850169,22.2615325469429,6.7488139628383,2957.54511459817,12.205682062029,180.133964303032,10.6947587109984
2021-08-31,Asia,India,23356401,1907,275086,1834,25462039,31645,0.20074494916953,227.158075939196,957527,74888906,89098955,99859,13276,0.884713246737,28.0201546544612,1399000000,795.770754361113,29.0118832878107,12.946429279145,15.8872962887814,15025.1989182065,24.6694531245569,461.406383205075,9.97230708854084
2021-08-31,Asia,India,23512110,5581,276920,1834,33583122,89438,0.36096941364854,349.078822009923,33484624,76877205,91316377,52137,7476,1.25599646499965,73.3501682896137,1399000000,341.456068980933,25.5006588402255,10.1693691551015,12.0063004486728,43972.3956289603,48.5577289417356,357.663985683161,4.2944533182311
2021-09-06,Asia,India,23667820,9080,278754,1834,97313216,86971,0.0356052265165087,201.817763126252,73062196,78896330,93562410,90987,18363,2.46006688812109,26.7431363042166,1400000000,121.401522409671,36.9147243882308,6.10078787459147,10.9194101512055,27665.6092663364,32.0111961269486,167.425853943065,14.7560875696354
2021-09-08,Asia,India,23823529,1371,280588,1834,36159359,47345,0.527520175294209,280.446821901955,65896100,80946759,95837424,9210,10405,1.5046333654979,54.895231970153,1400000000,152.545737522187,46.6946195410895,5.52488973984465,7.75022974110741,58895.8419966957,36.9202952684514,277.744851286671,6.59760204887926
2021-09-10,Asia,India,23979238,9536,282422,1834,67559931,46666,0.459293561179564,151.322856095904,60801127,83028977,98141793,9029,13095,0.690371184837217,63.3554079746571,1400000000,32.4378297767049,40.2938962371226,22.9785517450185,19.615769653359,64448.7284720537,40.5275051912862,541.288087308961,10.9315533813881
2021-09-13,Asia,India,24134948,7384,284256,1834,27183774,70543,0.198949709671991,207.52274697695,71916635,85143476,100475895,86888,10615,0.597024040715704,58.6337623314621,1400000000,543.671271462025,36.8609979712033,6.03119965837417,12.4145047703894,56340.138139103,44.9171563552963,715.982416709585,19.0459342078365
2021-09-27,Asia,India,24290657,3406,286089,1833,5161025,42340,0.797076806562756,168.464096595862,95234760,87290758,102840114,81597,19843,1.90017282512853,1.20693472584063,1400000000,291.301191552231,31.6025309002755,18.1586834832614,10.8788988565278,10043.1744108062,25.4536531981106,317.719438330757,13.0314789654545
2021-09-30,Asia,India,24446366,3155,287923,1834,3701568,33709,0.19909639407007,61.7035840327382,37259903,89471330,105234839,74011,6401,1.59383025813536,56.5243319087749,1400000000,531.461655011223,43.0286660529077,17.0838182444888,7.99823947254173,27561.9677905465,27.5810385597467,548.284358835921,17.3226713062738
2021-10-02,Asia,India,24602076,53,289757,1834,75087712,83766,0.236636740633527,107.300997607653,82695927,91685709,107660463,4943,11225,1.69620672199126,55.1677902741259,1401000000,543.648884174651,44.9927867435136,20.2246267081328,18.4120272981626,51861.4542093998,46.1187593213092,539.704412674878,3.67213343304536
2021-10-09,Asia,India,24757785,2580,291591,1834,53903842,92199,0.593516892113864,343.586846304751,17996932,93934419,110117385,52624,3062,1.00996871811927,10.4224086188657,1401000000,358.084776821644,33.8230016665925,12.6630151078503,7.28637147767457,44100.2004998791,2.51016941077023,517.53027385399,7.07533595887858
2021-10-10,Asia,India,24913494,3839,293425,1834,1434043,68344,0.596446248898845,306.201454051486,31532720,96217991,112606009,46984,11611,1.75616167995443,52.5071275658773,1401000000,675.664046207012,32.5945773375377,7.3863446742301,18.951160597618,32807.0076060054,39.3009442212729,307.307876958508,13.9332831469286
2021-10-12,Asia,India,25069204,9290,295259,1834,15734529,82055,0.631957465390029,175.727384642859,32421757,98536968,115126744,96290,7104,0.71555569905991,82.6087159564029,1401000000,116.050217292234,40.96715233305,15.372888379359,12.6457622890618,46087.1841996452,26.1972931337938,100.032808854125,8.4697950287298
2021-10-17,Asia,India,25224913,287,297093,1834,76596525,37355,0.822223999696791,265.110993295763,81223190,100891896,117680004,30478,2462,0.80168400931706,98.9189433573569,1401000000,833.371470336123,43.3276160515304,21.1981482047153,9.88501755614866,21262.0756124422,49.2590629198521,196.401159036155,19.0794924798827
2021-10-18,Asia,India,25380622,8799,298927,1834,47368764,7802,0.658724334227406,364.380232112232,75593405,103283335,120266208,61467,14045,0.881243511109634,56.4564245744914,1401000000,888.339605504535,27.2308777626908,9.45057543051612,5.61200669909022,60747.661637946,27.33202378529,589.653456019908,5.55566297191559
2021-10-18,Asia,India,25536332,1129,300761,1834,34953363,58326,0.37470436996719,167.278896415542,32213103,105711849,122885783,10264,13538,2.33948780197156,61.2125142187097,1401000000,217.386786079749,23.4765269217993,10.9788375586089,13.449011323068,1766.52313559749,27.4075804136017,709.903565473176,18.3193822392782
2021-10-21,Asia,India,25692041,1301,302595,1834,74163769,91291,0.700159692073135,34.8241349631488,13100767,108178014,125539158,77383,19031,1.45649897695623,37.7332143910098,1401000000,651.689704989511,35.923212828843,8.86756356653461,15.6833219272941,13281.8555392436,32.5079925629207,619.851641961222,17.4560846690622
2021-10-22,Asia,India,25847750,3504,304429,1834,47193083,40379,0.358241650036984,71.8013628273557,49811869,110682413,128226770,16944,10910,1.49404195217373,48.7598510079274,1401000000,846.750509926426,45.994913259355,8.03462879847854,9.69326017165533,2549.18478331613,37.2913224591406,342.9966909449,10.9981551183171
2021-10-25,Asia,India,26003460,9077,306262,1833,68850448,24398,0.0056630005257967,487.087254329348,40447140,113225639,130949060,7664,1365,0.922522706053687,99.5701394575305,1401000000,570.452812986251,29.662080829544,16.2200970725596,5.6960587793614,36601.7430309121,13.6192551151319,643.903822347167,3.61093909004351
2021-11-02,Asia,India,26159169,4704,308096,1834,96263157,77001,0.0292621091673321,168.429691088043,19683915,115808295,133706476,88717,10954,1.48860884932966,29.4854960709838,1402000000,937.067445242395,41.3865154183326,10.79420919638,8.66390020613323,2617.0079818344,13.9811061949422,434.978459570887,6.70791712363383
2021-11-07,Asia,India,26314878,4120,309930,1834,71622140,19930,0.227610578641772,392.181972720583,64393554,118430991,136499471,11739,14426,1.1775762175105,82.7714346137197,1402000000,659.55447771926,43.0935123671121,24.6070857963342,10.6717067502879,40641.6909658236,22.3908974957832,456.454393169047,13.5323308653277
2021-11-08,Asia,India,26470588,2710,311764,1834,17152560,34837,0.900029570534718,351.157259192875,26767089,121094348,139328504,51056,18748,2.16611319347124,64.0342431476493,1402000000,338.676846678356,35.3673734085268,15.3685281562269,13.6186350901513,20670.3590830207,31.4233168429167,689.951750489614,13.655735036472
2021-11-14,Asia,India,26782006,7707,315432,0,2930795,34592,0.434945530407375,315.63612832058,25041474,123798996,142194040,35158,14068,2.32158395920988,61.2976658260427,1402000000,593.260015258965,41.7983983755045,13.2242400292561,12.0780686043682,35506.2391605807,15.2097814866355,482.905076778538,18.0722147266204
2021-11-14,Asia,India,26782006,3138,315432,3668,13749382,94369,0.955286196001822,253.440222016102,79229457,126545576,145096551,14251,10855,1.34983923821662,69.176354968388,1402000000,618.66680312908,48.0433972227089,16.1408133814381,18.1049435605681,14246.3976532839,33.4156300721376,366.822619805058,17.4087429500522
2021-11-17,Asia,India,26937716,166,317266,1834,14062279,94376,0.324257587016363,134.315775809571,26859047,129334738,148036512,18614,298,2.44019944881301,28.7343191320763,1402000000,949.312248288338,29.7355380227103,17.5539049429357,4.33094616935084,5157.75774917982,45.4027944072085,382.047742808877,18.289811838759
2021-11-19,Asia,India,27093425,2490,319100,1834,60016385,7386,0.904376833660993,128.313401957614,55863236,132167142,151014408,12571,19642,1.63294668568554,69.2593311065588,1402000000,67.3947015973339,49.8837505869449,8.64939452301629,16.0520633271701,44313.199954595,20.8272861672584,177.832654698193,16.2964740567646
2021-11-21,Asia,India,27249134,7099,320934,1834,23238439,84458,0.701563540489518,453.406075048224,69567253,135043458,154030729,21123,5628,1.90777830285462,25.323273521808,1402000000,154.935190265267,45.6894775430436,23.470956996771,16.3833398881935,33379.2150553201,31.5006255061535,714.325663565709,8.26293426077191
2021-11-25,Asia,India,27404844,570,322768,1834,88411441,85180,0.376639851797196,325.956303366476,95073780,137964368,157085968,9092,15413,1.64964084501793,9.39154707369017,1402000000,231.669356776891,21.512166327081,11.589385960939,4.21239396492221,68966.4056813039,10.6972393587079,454.170985010975,7.81843890115998
2021-11-27,Asia,India,27560553,1474,324602,1834,31375900,85642,0.882614427663855,42.4601695116071,69432701,140930562,160180630,96086,12259,2.08298372167148,99.8940198289081,1402000000,275.343995441787,44.4323088181216,14.6185893912686,12.1237821858476,6164.27321454266,47.7317691832844,342.950374530887,6.41572613611957
2021-11-29,Asia,India,27716262,5818,326435,1833,36447270,3936,0.0088225889303411,184.081756925644,85191833,143942743,163315222,70044,16918,2.17259554681225,88.5622910394161,1402000000,726.628160500715,30.3797703848403,11.6320006159086,12.0055460151331,18269.6517706275,12.8490068668869,256.077219573357,3.28810879460636
2021-11-30,Asia,India,27871972,6136,328269,1834,99683685,19483,0.559615005765076,179.586793939378,10906180,147001623,166490260,56144,8160,1.93995654695708,43.8339872409584,1402000000,532.490212892739,21.1561500019081,8.30885355307472,13.5579444267557,31496.5959770265,49.5740609153267,390.728128339557,15.6922697963452
2021-12-03,Asia,India,28027681,7211,330103,1834,72728599,65907,0.216328970166271,332.886210530395,54458308,150107926,169706266,13537,19804,0.503632568977947,89.9630139272426,1403000000,591.245052274283,46.4126609725971,12.9416771716039,9.58733830531233,13380.4012515579,5.74925971717577,391.466474183337,6.06276313049735
2021-12-07,Asia,India,28183391,1301,331937,1834,87949400,91005,0.625641628202522,175.211285908046,51185338,153262389,172963768,88691,2134,2.17017098763364,42.0680777076511,1403000000,158.129822363391,33.0318858822024,10.882148613147,3.67676808959507,5260.38831404159,38.5483530131218,643.023473556096,16.5633789253225
